open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_of_trades,taker_buy_base,taker_buy_quote
2019-08-18 08:00:00,184.83,190.46,184.51,189.96,37040.53967,2019-08-18 11:59:59.999,6970117.0988183,21101,19002.16448,3574009.0207071
2019-08-18 12:00:00,189.91,195.91,189.9,193.83,53453.98134,2019-08-18 15:59:59.999,10334333.5553256,26000,28869.30285,5580772.4561027
2019-08-18 16:00:00,193.92,197.91,193.92,195.76,38306.58898,2019-08-18 19:59:59.999,7520916.1102512,18958,20651.76948,4053876.2600172
2019-08-18 20:00:00,195.77,197.68,194.0,194.33,21483.40343,2019-08-18 23:59:59.999,4196434.1767094,12788,11429.78304,2231897.6456642
2019-08-19 00:00:00,194.32,197.0,192.7,196.46,28154.77891,2019-08-19 03:59:59.999,5493929.0426174,14180,14166.84218,2764212.9001594
2019-08-19 04:00:00,196.44,201.42,194.24,201.14,51011.86254,2019-08-19 07:59:59.999,10066131.0715984,21350,26364.47418,5210761.4552538
2019-08-19 08:00:00,201.14,202.69,198.43,200.0,40924.98151,2019-08-19 11:59:59.999,8206901.8546915,19710,20616.75656,4134408.5325814
2019-08-19 12:00:00,199.89,202.3,198.94,201.28,41884.56379,2019-08-19 15:59:59.999,8396954.6264025,20340,22492.70438,4510761.6823118
2019-08-19 16:00:00,201.28,202.11,196.0,198.07,49701.19101,2019-08-19 19:59:59.999,9913171.7823174,23119,23110.88549,4610882.1347598
2019-08-19 20:00:00,198.04,203.59,197.87,202.28,27864.22004,2019-08-19 23:59:59.999,5598258.6851948,17907,15638.03186,3142096.3918456
2019-08-20 00:00:00,202.24,202.75,198.08,198.67,23962.54693,2019-08-20 03:59:59.999,4802411.9081831,17134,12319.05076,2468930.7076838
2019-08-20 04:00:00,198.69,200.5,198.21,200.17,28972.06964,2019-08-20 07:59:59.999,5777288.053484,16572,15695.95791,3131324.8322335
2019-08-20 08:00:00,200.17,200.25,194.45,197.49,61999.22904,2019-08-20 11:59:59.999,12198968.6303697,26154,29952.74542,5894648.9047151
2019-08-20 12:00:00,197.55,197.96,195.0,197.49,32960.09567,2019-08-20 15:59:59.999,6478668.6129888,20028,17546.32907,3449359.1825999
2019-08-20 16:00:00,197.55,198.81,196.1,196.31,18890.46278,2019-08-20 19:59:59.999,3725439.732569,14560,8556.56121,1687618.1278547
2019-08-20 20:00:00,196.31,198.62,194.8,196.6,22513.35088,2019-08-20 23:59:59.999,4429622.0380674,15111,10584.69606,2083990.4169284
2019-08-21 00:00:00,196.55,197.2,190.25,191.14,60931.60564,2019-08-21 03:59:59.999,11775111.8208597,29437,31261.4456,6044864.5285498
2019-08-21 04:00:00,191.14,191.14,186.02,187.08,57583.38619,2019-08-21 07:59:59.999,10866227.4714215,27359,29760.58492,5617524.8300255
2019-08-21 08:00:00,187.08,189.6,187.03,188.31,30264.81978,2019-08-21 11:59:59.999,5700486.9945068,17805,14101.58219,2655549.0282311
2019-08-21 12:00:00,188.35,188.37,179.53,183.26,75498.89857,2019-08-21 15:59:59.999,13861275.5144975,36246,36157.94109,6640189.5233762
2019-08-21 16:00:00,183.3,186.37,181.32,185.86,39317.61872,2019-08-21 19:59:59.999,7259188.0773764,22577,20579.77517,3802951.235891
2019-08-21 20:00:00,185.9,187.63,184.07,187.45,21377.31304,2019-08-21 23:59:59.999,3971759.0742673,16791,11465.94026,2130850.2324399
2019-08-22 00:00:00,187.45,190.28,182.8,184.36,45234.95677,2019-08-22 03:59:59.999,8401766.0863483,24797,24674.37529,4585931.7093804
2019-08-22 04:00:00,184.36,186.92,184.17,185.39,23553.18411,2019-08-22 07:59:59.999,4372086.246103,17399,12823.71205,2379709.7245832
2019-08-22 08:00:00,185.32,188.78,184.4,186.21,33700.08179,2019-08-22 11:59:59.999,6286025.6511179,23954,17220.42228,3212222.387099
2019-08-22 12:00:00,186.28,193.41,185.76,191.16,66483.21794,2019-08-22 15:59:59.999,12610120.6905387,37340,34286.83875,6502925.5397272
2019-08-22 16:00:00,191.14,195.14,190.4,191.89,44614.63194,2019-08-22 19:59:59.999,8608781.9362096,30997,23129.74354,4463374.8847473
2019-08-22 20:00:00,191.89,194.74,189.59,190.35,31989.91517,2019-08-22 23:59:59.999,6147614.4383547,25618,15953.20155,3065628.9128706
2019-08-23 00:00:00,190.36,192.62,188.16,191.33,35121.11479,2019-08-23 03:59:59.999,6689365.030948,28903,18908.70626,3601619.4532844
2019-08-23 04:00:00,191.33,193.62,190.3,193.19,35404.48108,2019-08-23 07:59:59.999,6793034.8370215,20524,18495.62397,3548698.1264415
2019-08-23 08:00:00,193.19,193.23,188.41,189.69,36356.74493,2019-08-23 11:59:59.999,6941724.804505,20844,20152.66988,3849783.3878588
2019-08-23 12:00:00,189.67,196.19,189.31,194.57,48695.00859,2019-08-23 15:59:59.999,9440162.5151292,28466,28019.1198,5430743.9149443
2019-08-23 16:00:00,194.58,195.18,192.55,193.91,17347.74079,2019-08-23 19:59:59.999,3368917.272684,15144,8712.68535,1692505.5278622
2019-08-23 20:00:00,193.83,194.52,191.7,194.02,19623.42534,2019-08-23 23:59:59.999,3789726.110169,14209,9365.63866,1808926.5068923
2019-08-24 00:00:00,194.02,194.09,190.73,192.18,16955.00741,2019-08-24 03:59:59.999,3261834.6567659,14116,9164.50652,1763337.1260448
2019-08-24 04:00:00,192.22,192.61,190.2,191.55,19342.96274,2019-08-24 07:59:59.999,3705009.7384699,13720,9799.73428,1877334.9643892
2019-08-24 08:00:00,191.55,191.64,186.52,188.98,59050.91929,2019-08-24 11:59:59.999,11154607.852554,26107,31822.95318,6012956.1248468
2019-08-24 12:00:00,188.92,188.97,186.5,187.85,26928.51764,2019-08-24 15:59:59.999,5055297.3202853,17920,13134.52753,2466223.9681843
2019-08-24 16:00:00,187.8,189.74,185.63,189.31,24828.54438,2019-08-24 19:59:59.999,4679778.4647549,16260,12781.16909,2410724.1674712
2019-08-24 20:00:00,189.31,191.58,187.51,190.6,20700.39148,2019-08-24 23:59:59.999,3929699.8298333,16068,10692.67423,2030339.0662574
2019-08-25 00:00:00,190.6,191.12,188.27,189.74,15470.93829,2019-08-25 03:59:59.999,2931876.0787592,12527,8261.77108,1565690.6583913
2019-08-25 04:00:00,189.71,190.18,187.99,189.82,21262.08744,2019-08-25 07:59:59.999,4016878.9173587,15651,11741.35489,2218508.8613919
2019-08-25 08:00:00,189.7,191.19,188.88,189.38,20745.51033,2019-08-25 11:59:59.999,3941162.9872725,14126,10747.18172,2041270.7031456
2019-08-25 12:00:00,189.39,192.4,186.59,187.91,47371.59917,2019-08-25 15:59:59.999,8965646.3392383,23592,24565.15347,4652098.7734625
2019-08-25 16:00:00,187.95,189.3,183.37,185.36,41767.87605,2019-08-25 19:59:59.999,7777428.4598121,21859,19475.65724,3627486.9915763
2019-08-25 20:00:00,185.31,186.85,182.8,186.54,23244.90394,2019-08-25 23:59:59.999,4302958.5079232,15360,11131.18858,2060990.5195006
2019-08-26 00:00:00,186.54,193.7,186.54,190.37,91855.79216,2019-08-26 03:59:59.999,17564489.0328136,37420,48881.79765,9349476.9535223
2019-08-26 04:00:00,190.42,191.18,189.7,190.18,34843.69698,2019-08-26 07:59:59.999,6634329.8374103,18678,16464.84798,3135769.6060088
2019-08-26 08:00:00,190.18,190.7,188.0,190.56,28301.9971,2019-08-26 11:59:59.999,5373245.3074753,17450,13333.20923,2532114.2792218
2019-08-26 12:00:00,190.54,190.8,188.08,188.74,40200.2603,2019-08-26 15:59:59.999,7612694.6759644,20861,20878.15418,3953998.7868797
2019-08-26 16:00:00,188.73,189.59,186.0,187.52,37824.72189,2019-08-26 19:59:59.999,7104712.7674019,20527,19661.07317,3693823.695064
2019-08-26 20:00:00,187.53,189.55,186.0,188.67,21371.32629,2019-08-26 23:59:59.999,4009149.6943562,15615,10972.0597,2059614.6901565
2019-08-27 00:00:00,188.61,188.72,184.75,186.59,41520.47488,2019-08-27 03:59:59.999,7761348.4002472,20666,21696.09428,4059022.7411039
2019-08-27 04:00:00,186.58,187.19,185.51,186.58,16985.22903,2019-08-27 07:59:59.999,3165606.4194167,13175,8364.28582,1559005.6707872
2019-08-27 08:00:00,186.58,186.92,185.74,186.18,20984.17854,2019-08-27 11:59:59.999,3909519.1781705,14634,10346.46981,1928010.0292727
2019-08-27 12:00:00,186.18,189.49,184.93,188.3,40886.46998,2019-08-27 15:59:59.999,7658946.323631,21117,22809.77206,4273627.3287404
2019-08-27 16:00:00,188.33,188.9,187.07,187.47,17983.65103,2019-08-27 19:59:59.999,3376045.6178534,12815,9992.02565,1875648.7793039
2019-08-27 20:00:00,187.52,187.72,184.89,187.24,19538.55954,2019-08-27 23:59:59.999,3641777.5612312,13731,9534.24606,1777124.4026129
2019-08-28 00:00:00,187.3,187.46,184.91,185.67,16705.48151,2019-08-28 03:59:59.999,3104986.4365981,11864,7467.61594,1388744.1013851
2019-08-28 04:00:00,185.64,187.33,184.32,186.52,34620.97299,2019-08-28 07:59:59.999,6432654.7033539,16416,15329.96316,2852025.2971879
2019-08-28 08:00:00,186.48,186.69,185.63,186.16,20583.09097,2019-08-28 11:59:59.999,3832263.2025213,13882,10798.80822,2010670.5580744
2019-08-28 12:00:00,186.21,188.25,186.03,187.14,31610.88891,2019-08-28 15:59:59.999,5916670.9426469,17382,16880.36457,3159693.3774771
2019-08-28 16:00:00,187.14,187.19,166.48,171.35,197468.27092,2019-08-28 19:59:59.999,34431991.232791,67948,90118.65182,15693647.6159017
2019-08-28 20:00:00,171.32,174.16,170.2,173.03,33491.91231,2019-08-28 23:59:59.999,5780393.4486103,18842,17246.8258,2976097.7121695
2019-08-29 00:00:00,173.03,173.5,168.67,169.33,52973.29753,2019-08-29 03:59:59.999,9055567.7296745,26284,25821.29732,4416605.4458452
2019-08-29 04:00:00,169.35,171.04,166.14,168.05,55091.77606,2019-08-29 07:59:59.999,9298136.7126403,25690,26271.75267,4434904.3040136
2019-08-29 08:00:00,168.05,170.34,168.04,168.89,38840.62596,2019-08-29 11:59:59.999,6568841.094834,20847,20114.54998,3401505.8137691
2019-08-29 12:00:00,168.86,169.11,163.61,168.15,75512.23379,2019-08-29 15:59:59.999,12619912.9490625,29094,37898.35977,6335849.6525149
2019-08-29 16:00:00,168.15,171.87,166.51,169.31,55545.68167,2019-08-29 19:59:59.999,9372229.7753146,26681,28936.65462,4882593.5551458
2019-08-29 20:00:00,169.3,169.88,168.2,169.01,17277.60099,2019-08-29 23:59:59.999,2923408.9046626,14049,9902.22914,1675611.3415975
2019-08-30 00:00:00,169.03,170.32,165.75,168.15,38866.53109,2019-08-30 03:59:59.999,6513907.4332602,18001,19677.04704,3298771.9422922
2019-08-30 04:00:00,168.12,168.81,167.33,167.54,29420.91929,2019-08-30 07:59:59.999,4946988.5362896,14831,16208.62249,2725809.0774987
2019-08-30 08:00:00,167.54,170.77,166.79,169.73,51713.4584,2019-08-30 11:59:59.999,8748206.229447,22655,27179.16341,4598658.2780546
2019-08-30 12:00:00,169.76,170.08,168.74,169.3,42898.70529,2019-08-30 15:59:59.999,7270457.9385444,20086,20174.20528,3419118.9086153
2019-08-30 16:00:00,169.3,169.6,165.55,168.8,43360.9953,2019-08-30 19:59:59.999,7273229.6611597,21262,21521.04023,3610389.9450455
2019-08-30 20:00:00,168.83,170.0,167.59,168.5,32356.07931,2019-08-30 23:59:59.999,5464166.8007897,17481,17416.92115,2941255.9122196
2019-08-31 00:00:00,168.48,169.7,168.06,169.06,30233.98557,2019-08-31 03:59:59.999,5112196.1608257,15857,16104.41804,2724078.7000721
2019-08-31 04:00:00,169.06,169.23,168.03,168.13,23964.65864,2019-08-31 07:59:59.999,4043667.4460082,14676,11234.02776,1895548.1508607
2019-08-31 08:00:00,168.13,168.4,167.49,167.61,25007.72866,2019-08-31 11:59:59.999,4201070.1742581,14521,14208.76016,2387115.9182457
2019-08-31 12:00:00,167.58,169.18,167.44,168.19,33165.69594,2019-08-31 15:59:59.999,5575015.039032,16213,18152.43634,3051592.0521125
2019-08-31 16:00:00,168.16,169.19,166.2,167.54,24919.09797,2019-08-31 19:59:59.999,4183508.23143,13861,13602.34804,2283316.5816647
2019-08-31 20:00:00,167.59,174.98,165.63,171.57,57708.02905,2019-08-31 23:59:59.999,9868185.7917048,26297,30625.93136,5236853.7383534
2019-09-01 00:00:00,171.52,173.42,171.36,172.57,19237.24642,2019-09-01 03:59:59.999,3320951.7568965,12341,11888.12269,2052490.8698253
2019-09-01 04:00:00,172.5,172.74,171.92,172.08,23019.35032,2019-09-01 07:59:59.999,3963205.4794784,11675,13074.11338,2251088.0125403
2019-09-01 08:00:00,172.07,172.1,168.51,169.9,48119.58331,2019-09-01 11:59:59.999,8193921.5393769,19435,25969.18892,4423171.1810057
2019-09-01 12:00:00,169.86,170.91,168.11,170.19,22288.48722,2019-09-01 15:59:59.999,3778640.0382456,14521,11622.96129,1971255.7803853
2019-09-01 16:00:00,170.2,170.75,167.61,170.43,33268.65615,2019-09-01 19:59:59.999,5645695.2487896,17886,16172.8812,2745584.5582333
2019-09-01 20:00:00,170.42,172.46,169.65,170.74,45207.20026,2019-09-01 23:59:59.999,7724966.8690261,17178,26638.29082,4551164.5567979
2019-09-02 00:00:00,170.73,171.98,170.02,170.69,18843.30802,2019-09-02 03:59:59.999,3219153.1364813,12822,9951.30751,1700190.2605882
2019-09-02 04:00:00,170.69,171.34,170.25,170.75,15494.25445,2019-09-02 07:59:59.999,2645556.8441738,11007,8493.9883,1450367.6348229
2019-09-02 08:00:00,170.73,172.3,170.15,172.01,56927.89777,2019-09-02 11:59:59.999,9740174.4349244,17009,35997.91895,6158818.7610603
2019-09-02 12:00:00,171.99,174.0,171.15,172.49,50840.12435,2019-09-02 15:59:59.999,8768657.9132291,18973,22296.24506,3845610.7943985
2019-09-02 16:00:00,172.5,178.73,172.48,177.65,89562.36922,2019-09-02 19:59:59.999,15800946.7533286,31580,48883.87704,8619216.2042553
2019-09-02 20:00:00,177.68,181.0,177.04,178.05,62959.35866,2019-09-02 23:59:59.999,11271891.3664335,25205,32701.02202,5855917.5899675
2019-09-03 00:00:00,178.0,180.5,176.65,178.5,47603.78248,2019-09-03 03:59:59.999,8479709.6029633,21860,25224.99642,4494344.9835663
2019-09-03 04:00:00,178.47,179.32,177.15,177.63,29270.1715,2019-09-03 07:59:59.999,5211771.5677508,18980,15404.13197,2742557.3730813
2019-09-03 08:00:00,177.62,178.09,174.09,177.07,64037.35069,2019-09-03 11:59:59.999,11295547.346067,26284,31300.00108,5523972.3760008
2019-09-03 12:00:00,177.07,183.0,176.37,181.26,102741.34337,2019-09-03 15:59:59.999,18503279.2760708,37734,54098.54924,9744003.4189727
2019-09-03 16:00:00,181.25,181.87,179.01,180.34,30900.11763,2019-09-03 19:59:59.999,5568687.9226497,19422,15855.70062,2857426.8677927
2019-09-03 20:00:00,180.28,181.53,176.89,178.75,53305.0888,2019-09-03 23:59:59.999,9562823.6399517,23478,27456.20323,4927410.3598107
2019-09-04 00:00:00,178.79,179.97,177.05,179.35,39391.86651,2019-09-04 03:59:59.999,7018054.9188425,21373,21771.8493,3879903.4486867
2019-09-04 04:00:00,179.42,180.14,177.15,177.98,38539.2969,2019-09-04 07:59:59.999,6887021.3235881,20657,20703.37988,3700969.5389973
2019-09-04 08:00:00,177.99,178.64,176.1,177.66,43487.77887,2019-09-04 11:59:59.999,7713861.8570983,21259,21569.91571,3826201.635845
2019-09-04 12:00:00,177.64,177.89,174.84,175.42,50350.96783,2019-09-04 15:59:59.999,8866160.6750043,25543,26666.19764,4697263.099253
2019-09-04 16:00:00,175.4,177.98,175.16,177.41,45939.06022,2019-09-04 19:59:59.999,8131267.3310768,23246,25221.19818,4464260.5713931
2019-09-04 20:00:00,177.37,178.15,173.0,174.72,68517.28138,2019-09-04 23:59:59.999,12013029.3862731,28220,35012.22196,6139834.1946245
2019-09-05 00:00:00,174.7,174.8,173.41,174.4,35872.64763,2019-09-05 03:59:59.999,6246470.1742773,19626,18465.47765,3215610.949519
2019-09-05 04:00:00,174.4,175.57,173.91,174.45,37506.42561,2019-09-05 07:59:59.999,6552305.1984041,17909,20631.80919,3603719.5393531
2019-09-05 08:00:00,174.45,174.91,168.1,171.35,67255.12073,2019-09-05 11:59:59.999,11572658.6390927,30230,31848.77162,5481946.7452584
2019-09-05 12:00:00,171.36,172.08,170.52,171.64,25397.01625,2019-09-05 15:59:59.999,4351819.343573,17403,12911.12672,2212511.6835399
2019-09-05 16:00:00,171.65,174.0,170.76,171.67,36594.63527,2019-09-05 19:59:59.999,6285620.8383925,19896,17848.80783,3067015.0435017
2019-09-05 20:00:00,171.58,176.19,171.45,173.75,30127.99047,2019-09-05 23:59:59.999,5238622.3691643,18360,18197.04675,3163620.5479323
2019-09-06 00:00:00,173.74,174.96,173.01,174.4,24209.00904,2019-09-06 03:59:59.999,4215184.3135899,16023,12154.40675,2116294.1711778
2019-09-06 04:00:00,174.4,176.49,174.35,174.8,34296.60947,2019-09-06 07:59:59.999,6013440.2320052,19688,17862.75485,3131940.4094457
2019-09-06 08:00:00,174.79,177.87,174.63,176.36,43143.61629,2019-09-06 11:59:59.999,7596954.9161569,22052,23762.37209,4183942.9321608
2019-09-06 12:00:00,176.39,177.08,175.02,176.18,37465.28549,2019-09-06 15:59:59.999,6603198.2251709,21192,20112.60702,3545432.8638842
2019-09-06 16:00:00,176.16,176.24,169.22,170.37,113052.64886,2019-09-06 19:59:59.999,19442253.3596721,38321,55611.70972,9563034.2991677
2019-09-06 20:00:00,170.39,170.47,165.0,169.08,63655.21069,2019-09-06 23:59:59.999,10696285.5593623,29698,30295.86476,5090121.8947858
2019-09-07 00:00:00,169.11,169.52,168.3,169.22,27807.60909,2019-09-07 03:59:59.999,4704384.0989762,16200,15065.79848,2548701.7809466
2019-09-07 04:00:00,169.22,170.93,168.95,170.13,27834.6572,2019-09-07 07:59:59.999,4721307.3097418,16031,13815.12908,2343739.201089
2019-09-07 08:00:00,170.13,173.5,169.38,171.95,36076.94911,2019-09-07 11:59:59.999,6148128.1085251,19942,19513.29589,3326083.5234077
2019-09-07 12:00:00,171.96,174.48,170.86,174.2,32122.18681,2019-09-07 15:59:59.999,5536901.41091,19698,16675.241,2875926.8615938
2019-09-07 16:00:00,174.2,180.8,173.38,178.04,106745.64061,2019-09-07 19:59:59.999,19023831.4583595,45374,57271.12582,10208177.6500921
2019-09-07 20:00:00,178.09,179.93,177.52,177.62,23244.18887,2019-09-07 23:59:59.999,4148410.9200276,16910,10927.04125,1950531.9642652
2019-09-08 00:00:00,177.58,184.18,177.57,182.95,50055.03074,2019-09-08 03:59:59.999,9053115.1694327,23771,26733.57865,4834761.4381097
2019-09-08 04:00:00,182.95,184.05,180.62,181.13,48580.94991,2019-09-08 07:59:59.999,8842462.6403828,22191,19702.33693,3586711.1460078
2019-09-08 08:00:00,181.12,182.5,176.13,179.9,66496.68804,2019-09-08 11:59:59.999,11960922.4651414,28705,32427.16586,5834293.1019133
2019-09-08 12:00:00,179.9,182.33,178.58,181.35,50158.90952,2019-09-08 15:59:59.999,9044794.9835851,26243,24716.61526,4458157.4678457
2019-09-08 16:00:00,181.35,182.67,178.0,179.77,50641.83797,2019-09-08 19:59:59.999,9160286.2558828,25381,25001.93946,4523534.8486824
2019-09-08 20:00:00,179.8,182.0,179.28,181.19,24150.05883,2019-09-08 23:59:59.999,4363067.2040416,17502,12809.51395,2313494.6471459
2019-09-09 00:00:00,181.18,181.65,177.41,178.25,41423.39846,2019-09-09 03:59:59.999,7423965.1371088,21557,21135.51068,3789255.5549344
2019-09-09 04:00:00,178.25,179.01,176.01,177.23,45960.25018,2019-09-09 07:59:59.999,8163513.2762992,23364,22346.40069,3970003.1803779
2019-09-09 08:00:00,177.23,185.38,176.5,182.78,82628.19691,2019-09-09 11:59:59.999,14973407.0357771,35454,43927.47127,7969243.1989551
2019-09-09 12:00:00,182.79,183.4,180.92,181.34,41385.88863,2019-09-09 15:59:59.999,7536770.3159896,24347,21600.56643,3933974.0362088
2019-09-09 16:00:00,181.42,181.82,178.32,180.84,37344.71159,2019-09-09 19:59:59.999,6721352.5831122,20133,19155.76807,3447825.5853376
2019-09-09 20:00:00,180.9,182.65,179.24,180.54,24987.50291,2019-09-09 23:59:59.999,4521872.8863028,15507,13277.60241,2403638.2102188
2019-09-10 00:00:00,180.52,184.36,180.4,182.48,42050.33781,2019-09-10 03:59:59.999,7687746.9306689,20133,22352.589,4087720.131864
2019-09-10 04:00:00,182.47,183.5,181.3,182.53,33086.3319,2019-09-10 07:59:59.999,6029494.080607,17023,18057.37149,3290117.9455462
2019-09-10 08:00:00,182.54,182.59,180.22,181.24,39294.85919,2019-09-10 11:59:59.999,7126478.6318359,20596,19744.21632,3581564.0270059
2019-09-10 12:00:00,181.18,181.63,178.32,179.53,46651.99656,2019-09-10 15:59:59.999,8396647.7467616,21715,22117.39392,3982004.4546159
2019-09-10 16:00:00,179.46,180.83,177.0,178.13,46942.06379,2019-09-10 19:59:59.999,8395453.642117,22065,21990.46954,3933582.893999
2019-09-10 20:00:00,178.11,180.28,177.5,179.81,30361.92074,2019-09-10 23:59:59.999,5432077.873131,15334,16011.55133,2864627.2857759
2019-09-11 00:00:00,179.87,182.8,179.08,179.81,46193.23546,2019-09-11 03:59:59.999,8353279.7978914,21540,25942.32171,4692438.0391854
2019-09-11 04:00:00,179.81,180.08,175.39,179.06,65742.50416,2019-09-11 07:59:59.999,11728049.7878372,26368,30756.9635,5488479.1469473
2019-09-11 08:00:00,179.06,181.2,177.59,178.91,45408.36981,2019-09-11 11:59:59.999,8135675.7081961,21760,22106.7232,3960847.3894044
2019-09-11 12:00:00,178.91,179.08,175.59,175.96,45614.90356,2019-09-11 15:59:59.999,8081980.9590905,23256,22637.3197,4010451.7599213
2019-09-11 16:00:00,176.01,178.16,173.0,176.11,51258.31117,2019-09-11 19:59:59.999,9033299.9047851,22349,27167.34558,4792434.2781869
2019-09-11 20:00:00,176.11,179.34,175.91,178.28,24338.14292,2019-09-11 23:59:59.999,4325188.8173693,15044,13241.03159,2353194.890179
2019-09-12 00:00:00,178.3,178.87,177.37,178.05,26443.55573,2019-09-12 03:59:59.999,4707787.6867441,15669,14202.59364,2529224.779653
2019-09-12 04:00:00,178.04,178.34,176.62,177.28,29278.93864,2019-09-12 07:59:59.999,5194973.7184564,15553,14812.07092,2628873.8694081
2019-09-12 08:00:00,177.28,178.81,177.2,178.21,37536.79826,2019-09-12 11:59:59.999,6684190.5375798,18140,19468.24123,3466855.7230021
2019-09-12 12:00:00,178.19,181.0,178.13,179.76,43170.78418,2019-09-12 15:59:59.999,7743138.3199584,19785,25136.93255,4510718.8458177
2019-09-12 16:00:00,179.76,180.16,178.47,179.43,29568.78507,2019-09-12 19:59:59.999,5302942.4138314,15749,15921.7615,2855640.4948979
2019-09-12 20:00:00,179.39,182.38,179.32,180.72,37544.27475,2019-09-12 23:59:59.999,6786940.5531671,17976,22665.66483,4098645.8275138
2019-09-13 00:00:00,180.71,181.38,179.7,180.22,20603.70644,2019-09-13 03:59:59.999,3713300.4426625,11590,11224.65214,2022926.7604858
2019-09-13 04:00:00,180.23,180.38,178.43,178.7,35401.23657,2019-09-13 07:59:59.999,6339410.0180536,15879,16663.11408,2983312.9866392
2019-09-13 08:00:00,178.7,179.59,178.14,179.17,53965.1878,2019-09-13 11:59:59.999,9656938.2513611,22470,30256.28744,5414230.2317514
2019-09-13 12:00:00,179.16,179.58,178.16,178.61,55611.33097,2019-09-13 15:59:59.999,9950771.2783285,18950,28267.90448,5058062.7688635
2019-09-13 16:00:00,178.6,178.94,177.54,178.55,46827.43277,2019-09-13 19:59:59.999,8347217.3089477,19985,28529.06631,5086215.5199202
2019-09-13 20:00:00,178.54,181.37,178.25,180.95,52013.64604,2019-09-13 23:59:59.999,9374787.8925683,20878,29615.78982,5336153.1810412
2019-09-14 00:00:00,180.96,181.57,179.75,179.95,23871.59541,2019-09-14 03:59:59.999,4311278.8647639,13081,13327.38636,2407494.5164338
2019-09-14 04:00:00,179.95,180.98,179.94,180.47,21585.85926,2019-09-14 07:59:59.999,3893220.8108774,10834,13001.10982,2344839.2921312
2019-09-14 08:00:00,180.48,181.0,180.19,180.34,22094.28419,2019-09-14 11:59:59.999,3990065.0022675,11127,12393.1467,2238316.2783673
2019-09-14 12:00:00,180.31,185.5,179.92,185.01,101607.13366,2019-09-14 15:59:59.999,18609468.1546092,35648,59665.67133,10926240.4837165
2019-09-14 16:00:00,185.05,188.5,184.49,186.81,74145.75553,2019-09-14 19:59:59.999,13847744.440585,25881,41914.71628,7827258.536014
